stage,stage_name,rank_within_stage,feature_1,feature_1_low,feature_1_high,feature_2,feature_2_low,feature_2_high,coverage,precision,lift,distinctiveness_index
4,REM,36,Index_2,0.1664201706647873,0.37161065340042115,Index_W,0.1437513828277588,0.5623217821121216,0.36507270693512306,0.31592684781857155,2.102316984187462,0.40242584531787795
4,REM,37,Index_R_noEOG,0.5309078454971313,0.8934713721275329,Index_1,0.2515340089797974,0.6569325566291809,0.44025647171620325,0.2873850968120477,1.9123875485798767,0.4016845229755725
4,REM,38,Index_2,0.1664201706647873,0.37161065340042115,DFA,0.23083076775074005,0.6295453906059265,0.362895493767977,0.31321437807085595,2.084267010723377,0.39347561223278826
4,REM,39,Aperiodic,0.3483552157878876,0.66488755941391,Index_W,0.1437513828277588,0.5623217821121216,0.36197666986257593,0.3125560538116592,2.079886229916781,0.39089362133572836
4,REM,40,Index_R,0.4937269985675812,0.8839305639266968,Index_R_noEOG,0.5309078454971313,0.8934713721275329,0.4396572387344199,0.28295046984869715,1.882877579269065,0.3881635186419661
4,REM,41,Delta,0.051368598639965055,0.10380169153213505,Index_R_noEOG,0.5309078454971313,0.8934713721275329,0.3605984340044743,0.31092625124866524,2.069040802778464,0.3854944393688001
4,REM,42,Delta,0.051368598639965055,0.10380169153213505,DFA,0.23083076775074005,0.6295453906059265,0.3807526366251198,0.30238903518512644,2.0122303909632495,0.38540939023133314
4,REM,43,Index_R,0.4937269985675812,0.8839305639266968,MSE,0.337353253364563,0.7940263628959656,0.3604186641099393,0.30600166194651246,2.036270407348161,0.37349119587308677
4,REM,44,Theta,0.08680664747953415,0.2899084329605103,DFA,0.23083076775074005,0.6295453906059265,0.3689677213167146,0.29622027293574305,1.9711807184272174,0.35833433666482023
4,REM,45,Index_2,0.1664201706647873,0.37161065340042115,Index_1,0.2515340089797974,0.6569325566291809,0.3624360818152764,0.2977421154540383,1.9813077316758922,0.355661329323647
4,REM,46,Aperiodic,0.3483552157878876,0.66488755941391,Index_4,0.2594053685665131,0.529284656047821,0.35959971236816873,0.29692241720543605,1.9758530969658505,0.35091649298250654
4,REM,47,Index_R_noEOG,0.5309078454971313,0.8934713721275329,Index_4,0.2594053685665131,0.529284656047821,0.38566634707574304,0.27764117164919544,1.8475471606737506,0.3268704174314632
4,REM,48,Delta,0.051368598639965055,0.10380169153213505,MSE,0.337353253364563,0.7940263628959656,0.3855864493448386,0.2737923013644229,1.8219350753904557,0.31692702731178807
4,REM,49,Index_2,0.1664201706647873,0.37161065340042115,MSE,0.337353253364563,0.7940263628959656,0.36431367849153085,0.27987662656518536,1.8624228664572926,0.31419244689426656
4,REM,50,Index_R_noEOG,0.5309078454971313,0.8934713721275329,DFA,0.23083076775074005,0.6295453906059265,0.3584811441355065,0.28173369752912,1.8747806380594174,0.3135923639991284
4,REM,51,Aperiodic,0.3483552157878876,0.66488755941391,DFA,0.23083076775074005,0.6295453906059265,0.41317114093959734,0.26420323915598015,1.7581252140809913,0.3132354596769197
4,REM,52,Theta,0.08680664747953415,0.2899084329605103,Index_1,0.2515340089797974,0.6569325566291809,0.3638542665388303,0.2788689701627348,1.8557174750550602,0.31135645425061875
4,REM,53,Index_W,0.1437513828277588,0.5623217821121216,DFA,0.23083076775074005,0.6295453906059265,0.3543863854266539,0.27750492695592327,1.8466405282218104,0.30003787655224035
4,REM,54,Theta,0.08680664747953415,0.2899084329605103,MSE,0.337353253364563,0.7940263628959656,0.36287551933525086,0.271461231564634,1.8064231058783329,0.292631203349546
4,REM,55,Aperiodic,0.3483552157878876,0.66488755941391,MSE,0.337353253364563,0.7940263628959656,0.4018056887184404,0.252710393085514,1.6816467328837603,0.2738895349690341
4,REM,56,DFA,0.23083076775074005,0.6295453906059265,Index_4,0.2594053685665131,0.529284656047821,0.3638143176733781,0.25477689187298924,1.6953981298565395,0.2529957961251001
4,REM,57,Index_R_noEOG,0.5309078454971313,0.8934713721275329,MSE,0.337353253364563,0.7940263628959656,0.3521292745286034,0.25757575757575757,1.7140230202196678,0.25142840810667394
4,REM,58,Index_W,0.1437513828277588,0.5623217821121216,Index_4,0.2594053685665131,0.529284656047821,0.37384148290188557,0.24911818339123373,1.6577425806941206,0.24589146173440318
4,REM,59,Index_W,0.1437513828277588,0.5623217821121216,Index_1,0.2515340089797974,0.6569325566291809,0.4843600191754554,0.2263680663169097,1.5063532389909713,0.2452572645472208
4,REM,60,Aperiodic,0.3483552157878876,0.66488755941391,Index_1,0.2515340089797974,0.6569325566291809,0.3692673378076063,0.2490569596378725,1.6573351707591444,0.24273240855353753
4,REM,61,Index_W,0.1437513828277588,0.5623217821121216,MSE,0.337353253364563,0.7940263628959656,0.3489133908596996,0.24862649093341682,1.6544706415974504,0.22835357077788956
4,REM,62,Index_4,0.2594053685665131,0.529284656047821,MSE,0.337353253364563,0.7940263628959656,0.3636345477788431,0.23261608443433596,1.547930315128924,0.1992463923562253
4,REM,63,DFA,0.23083076775074005,0.6295453906059265,MSE,0.337353253364563,0.7940263628959656,0.48931367849153085,0.20934028371218596,1.3930428419160121,0.19232123878268914
4,REM,64,DFA,0.23083076775074005,0.6295453906059265,Index_1,0.2515340089797974,0.6569325566291809,0.3649328859060403,0.22905069956371296,1.5242046671808895,0.19129952199973738
4,REM,65,Index_4,0.2594053685665131,0.529284656047821,Index_1,0.2515340089797974,0.6569325566291809,0.3689477468839885,0.20699509155702983,1.3774368960047634,0.13925449237184373
4,REM,66,MSE,0.337353253364563,0.7940263628959656,Index_1,0.2515340089797974,0.6569325566291809,0.3602988175135826,0.204674912061727,1.361997395395623,0.13042723350403979
6,Unknown/Uncertain,1,Index_1,0.06457115411758423,0.15563710629940034,EOG,0.05000000074505806,0.08769084662199023,0.5047923322683706,0.022313232594266347,23.74954889585473,11.483797845191845
6,Unknown/Uncertain,2,Index_1,0.06457115411758423,0.15563710629940034,Index_N,0.35607022047042847,0.5600597262382507,0.4728434504792332,0.022917311861257356,24.392513111271082,11.06099661491412
6,Unknown/Uncertain,3,Index_1,0.06457115411758423,0.15563710629940034,Index_3,0.3543000102043152,0.4825826704502106,0.4057507987220447,0.025512253917235838,27.154493159657573,10.612206489701315
6,Unknown/Uncertain,4,Index_1,0.06457115411758423,0.15563710629940034,Index_4,0.3175362229347229,0.4888529598712922,0.43130990415335463,0.023506877938359743,25.020029913972202,10.360076799956062
6,Unknown/Uncertain,5,Index_1,0.06457115411758423,0.15563710629940034,Aperiodic,0.593118941783905,0.824364173412323,0.402555910543131,0.019369715603382014,20.616555932802385,7.8967605352495225
6,Unknown/Uncertain,6,Index_1,0.06457115411758423,0.15563710629940034,Index_2,0.21065253019332886,0.48485811352729796,0.46325878594249204,0.014498550144985502,15.43183060242986,6.685672323809361
6,Unknown/Uncertain,7,Index_1,0.06457115411758423,0.15563710629940034,Index_N_noEOG,0.3842049539089203,0.8753805994987489,0.5527156549520766,0.009908929491952575,10.546773287129009,5.276651050074499
6,Unknown/Uncertain,8,Index_1,0.06457115411758423,0.15563710629940034,DFA,0.05000000074505806,0.23756441175937654,0.5399361022364217,0.008787894545265457,9.353576641693198,4.510397611649044
6,Unknown/Uncertain,9,Index_N,0.35607022047042847,0.5600597262382507,EOG,0.05000000074505806,0.08769084662199023,0.6549520766773163,0.005787363785218226,6.159899898612534,3.379487154043353
6,Unknown/Uncertain,10,Index_N,0.35607022047042847,0.5600597262382507,Index_3,0.3543000102043152,0.4825826704502106,0.4984025559105431,0.007068098409677858,7.523076186840451,3.2511178439204804
6,Unknown/Uncertain,11,Index_W,0.06445265114307404,0.20069797039031984,Index_N,0.35607022047042847,0.5600597262382507,0.3801916932907348,0.008797870767410912,9.364195039302707,3.1799974750064606
6,Unknown/Uncertain,12,Index_W,0.06445265114307404,0.20069797039031984,DFA,0.05000000074505806,0.23756441175937654,0.48881789137380194,0.006570189376046721,6.993116447033452,2.9295425443965435
6,Unknown/Uncertain,13,Index_1,0.06457115411758423,0.15563710629940034,Index_W,0.06445265114307404,0.20069797039031984,0.3610223642172524,0.007905414859381558,8.414291203738157,2.676724939368728
6,Unknown/Uncertain,14,DFA,0.05000000074505806,0.23756441175937654,EOG,0.05000000074505806,0.08769084662199023,0.6517571884984026,0.004710337343277379,5.013544612038083,2.615856552254853
6,Unknown/Uncertain,15,Index_N,0.35607022047042847,0.5600597262382507,Index_4,0.3175362229347229,0.4888529598712922,0.5175718849840255,0.0055679670046399725,5.9263804143368555,2.5497559971967108
6,Unknown/Uncertain,16,Index_1,0.06457115411758423,0.15563710629940034,Index_R_noEOG,0.46814147233963016,0.9725746631622314,0.3610223642172524,0.0075212992545260916,8.005449844664085,2.5291240653260116
6,Unknown/Uncertain,17,Index_3,0.3543000102043152,0.4825826704502106,EOG,0.05000000074505806,0.08769084662199023,0.5623003194888179,0.005151923189508811,5.483555606746472,2.5211047501194215
6,Unknown/Uncertain,18,Index_N,0.35607022047042847,0.5600597262382507,DFA,0.05000000074505806,0.23756441175937654,0.5782747603833865,0.0048816009493500186,5.19583256020153,2.426344068359351
6,Unknown/Uncertain,19,Index_1,0.06457115411758423,0.15563710629940034,MSE,0.05000000074505806,0.4308219015598298,0.4281150159744409,0.006242720708129514,6.6445684225505,2.416524500389032
6,Unknown/Uncertain,20,Index_N,0.35607022047042847,0.5600597262382507,Aperiodic,0.593118941783905,0.824364173412323,0.4504792332268371,0.00583174786996443,6.207141013785986,2.345708891194326
6,Unknown/Uncertain,21,Index_3,0.3543000102043152,0.4825826704502106,DFA,0.05000000074505806,0.23756441175937654,0.5047923322683706,0.005101546608117271,5.429936254287797,2.2361978536021465
6,Unknown/Uncertain,22,Index_W,0.06445265114307404,0.20069797039031984,MSE,0.05000000074505806,0.4308219015598298,0.5047923322683706,0.005038425970215887,5.362752502680166,2.202284010937592
6,Unknown/Uncertain,23,DFA,0.05000000074505806,0.23756441175937654,Index_4,0.3175362229347229,0.4888529598712922,0.5335463258785943,0.0043703548623469065,4.6516772528161345,1.9483389815344874
6,Unknown/Uncertain,24,Index_W,0.06445265114307404,0.20069797039031984,EOG,0.05000000074505806,0.08769084662199023,0.4472843450479233,0.004999642882651239,5.321472924270469,1.9329271865746507
6,Unknown/Uncertain,25,Index_W,0.06445265114307404,0.20069797039031984,Index_3,0.3543000102043152,0.4825826704502106,0.2971246006389776,0.006953271028037383,7.400857297070343,1.9018521681391112
6,Unknown/Uncertain,26,EOG,0.05000000074505806,0.08769084662199023,MSE,0.05000000074505806,0.4308219015598298,0.6006389776357828,0.003779806184406289,4.023114598665475,1.8158004618182406
6,Unknown/Uncertain,27,EOG,0.05000000074505806,0.08769084662199023,Index_4,0.3175362229347229,0.4888529598712922,0.5591054313099042,0.003865097069152108,4.113895709339777,1.7409960036244763
6,Unknown/Uncertain,28,Index_N,0.35607022047042847,0.5600597262382507,MSE,0.05000000074505806,0.4308219015598298,0.549520766773163,0.0038544281104338474,4.102539983284545,1.7049101505589193
6,Unknown/Uncertain,29,Index_3,0.3543000102043152,0.4825826704502106,Index_4,0.3175362229347229,0.4888529598712922,0.549520766773163,0.003676627762814758,3.913294519560718,1.6009158382250592
6,Unknown/Uncertain,30,Index_W,0.06445265114307404,0.20069797039031984,Aperiodic,0.593118941783905,0.824364173412323,0.3610223642172524,0.004787527009278481,5.095703023608576,1.4786403887149173
6,Unknown/Uncertain,31,Index_N,0.35607022047042847,0.5600597262382507,Index_N_noEOG,0.3842049539089203,0.8753805994987489,0.5814696485623003,0.003264222684554129,3.474342676537919,1.4387551665492053
6,Unknown/Uncertain,32,Index_3,0.3543000102043152,0.4825826704502106,Aperiodic,0.593118941783905,0.824364173412323,0.3610223642172524,0.004411649878972437,4.69563045468233,1.3342052440226944
6,Unknown/Uncertain,33,Index_W,0.06445265114307404,0.20069797039031984,Index_4,0.3175362229347229,0.4888529598712922,0.30990415335463256,0.004962398321993145,5.281830908676488,1.326957182561084
6,Unknown/Uncertain,34,DFA,0.05000000074505806,0.23756441175937654,Aperiodic,0.593118941783905,0.824364173412323,0.5079872204472844,0.0033821152046286055,3.5998240095601806,1.3206773722685903
6,Unknown/Uncertain,35,Index_N,0.35607022047042847,0.5600597262382507,Index_2,0.21065253019332886,0.48485811352729796,0.4728434504792332,0.003457297701364231,3.679846049163442,1.2671476526395828
6,Unknown/Uncertain,36,Index_3,0.3543000102043152,0.4825826704502106,Index_N_noEOG,0.3842049539089203,0.8753805994987489,0.5303514376996805,0.003134914639673667,3.336710994461291,1.2392780354011959
6,Unknown/Uncertain,37,Index_W,0.06445265114307404,0.20069797039031984,Index_N_noEOG,0.3842049539089203,0.8753805994987489,0.45686900958466453,0.003231346318976816,3.43935003938874,1.1144634365258461
6,Unknown/Uncertain,38,Index_3,0.3543000102043152,0.4825826704502106,MSE,0.05000000074505806,0.4308219015598298,0.4185303514376997,0.003422420774877864,3.6427240737873623,1.1060602353550941
6,Unknown/Uncertain,39,Index_W,0.06445265114307404,0.20069797039031984,Index_2,0.21065253019332886,0.48485811352729796,0.3610223642172524,0.0038156339692723283,4.061248639751248,1.1051792213798437
6,Unknown/Uncertain,40,DFA,0.05000000074505806,0.23756441175937654,Index_2,0.21065253019332886,0.48485811352729796,0.536741214057508,0.002813316364123518,2.9944112430589125,1.0704827119293843
6,Unknown/Uncertain,41,Aperiodic,0.593118941783905,0.824364173412323,Index_4,0.3175362229347229,0.4888529598712922,0.3865814696485623,0.003505112829871672,3.7307390664638964,1.0556531215403562
6,Unknown/Uncertain,42,EOG,0.05000000074505806,0.08769084662199023,Aperiodic,0.593118941783905,0.824364173412323,0.48562300319488816,0.002981502912849885,3.1734240618303313,1.0554647201220777
6,Unknown/Uncertain,43,Index_3,0.3543000102043152,0.4825826704502106,Index_2,0.21065253019332886,0.48485811352729796,0.40894568690095845,0.003206171880870676,3.41255510744862,0.9866040056019916
6,Unknown/Uncertain,44,Index_W,0.06445265114307404,0.20069797039031984,Index_R_noEOG,0.46814147233963016,0.9725746631622314,0.48881789137380194,0.0028230865746549563,3.0048103679619897,0.9799871766715158
6,Unknown/Uncertain,45,DFA,0.05000000074505806,0.23756441175937654,Index_R_noEOG,0.46814147233963016,0.9725746631622314,0.4504792332268371,0.0029586419623560023,3.1490915381018016,0.9681211082183835
6,Unknown/Uncertain,46,Index_4,0.3175362229347229,0.4888529598712922,Index_N_noEOG,0.3842049539089203,0.8753805994987489,0.5303514376996805,0.002500263582004127,2.661207063677109,0.8810235545380195
6,Unknown/Uncertain,47,DFA,0.05000000074505806,0.23756441175937654,Index_N_noEOG,0.3842049539089203,0.8753805994987489,0.6517571884984026,0.0021466679294125076,2.2848502446860217,0.8374103831180462
6,Unknown/Uncertain,48,Aperiodic,0.593118941783905,0.824364173412323,MSE,0.05000000074505806,0.4308219015598298,0.46325878594249204,0.0026207345286292654,2.7894327981293565,0.8289704655870821
6,Unknown/Uncertain,49,MSE,0.05000000074505806,0.4308219015598298,Index_4,0.3175362229347229,0.4888529598712922,0.4185303514376997,0.0027291666666666666,2.90484477859081,0.7972353546178789
6,Unknown/Uncertain,50,Index_N,0.35607022047042847,0.5600597262382507,Index_R_noEOG,0.46814147233963016,0.9725746631622314,0.3769968051118211,0.0028344262688861665,3.016880005181537,0.7603573182473526
6,Unknown/Uncertain,51,EOG,0.05000000074505806,0.08769084662199023,Index_N_noEOG,0.3842049539089203,0.8753805994987489,0.6357827476038339,0.0020500036055339796,2.1819635797109185,0.7514720522762709
6,Unknown/Uncertain,52,MSE,0.05000000074505806,0.4308219015598298,Index_R_noEOG,0.46814147233963016,0.9725746631622314,0.48881789137380194,0.002380581920024895,2.533821420601649,0.7497593525624675
6,Unknown/Uncertain,53,Index_4,0.3175362229347229,0.4888529598712922,Index_2,0.21065253019332886,0.48485811352729796,0.4440894568690096,0.002284831349858636,2.431907328218913,0.6358949476754918
6,Unknown/Uncertain,54,Index_3,0.3543000102043152,0.4825826704502106,Index_R_noEOG,0.46814147233963016,0.9725746631622314,0.31309904153354634,0.00266514372739387,2.8367006439257887,0.5750692111972118
6,Unknown/Uncertain,55,Aperiodic,0.593118941783905,0.824364173412323,Index_2,0.21065253019332886,0.48485811352729796,0.38977635782747605,0.002315605663743689,2.4646626033347765,0.5708908549739384
6,Unknown/Uncertain,56,Aperiodic,0.593118941783905,0.824364173412323,Index_N_noEOG,0.3842049539089203,0.8753805994987489,0.48562300319488816,0.001882073252272108,2.0032234478612727,0.48718838362592154
6,Unknown/Uncertain,57,DFA,0.05000000074505806,0.23756441175937654,MSE,0.05000000074505806,0.4308219015598298,0.610223642172524,0.0016540376704914483,1.760509077515575,0.46408061918682053
6,Unknown/Uncertain,58,MSE,0.05000000074505806,0.4308219015598298,Index_2,0.21065253019332886,0.48485811352729796,0.4249201277955272,0.0019360943300094622,2.060721895103728,0.4507220832229899
6,Unknown/Uncertain,59,MSE,0.05000000074505806,0.4308219015598298,Index_N_noEOG,0.3842049539089203,0.8753805994987489,0.597444089456869,0.0016350584511537218,1.7403081543296484,0.442292731180972
6,Unknown/Uncertain,60,EOG,0.05000000074505806,0.08769084662199023,Index_2,0.21065253019332886,0.48485811352729796,0.476038338658147,0.0018068928718682545,1.9232036608193412,0.4394803369395586
6,Unknown/Uncertain,61,Index_N_noEOG,0.3842049539089203,0.8753805994987489,Index_2,0.21065253019332886,0.48485811352729796,0.5623003194888179,0.0016359918200408998,1.7413016047376184,0.41683412918153623
6,Unknown/Uncertain,62,Index_N_noEOG,0.3842049539089203,0.8753805994987489,Index_R_noEOG,0.46814147233963016,0.9725746631622314,0.5463258785942492,0.0016385588348026064,1.7440338597948797,0.4064849521563081
6,Unknown/Uncertain,63,Aperiodic,0.593118941783905,0.824364173412323,Index_R_noEOG,0.46814147233963016,0.9725746631622314,0.3546325878594249,0.0019530219055159672,2.078739108901935,0.38255604181506325
6,Unknown/Uncertain,64,Index_4,0.3175362229347229,0.4888529598712922,Index_R_noEOG,0.46814147233963016,0.9725746631622314,0.31629392971246006,0.00172618217324592,1.8372975656244082,0.2648321373700205
6,Unknown/Uncertain,65,EOG,0.05000000074505806,0.08769084662199023,Index_R_noEOG,0.46814147233963016,0.9725746631622314,0.4249201277955272,0.0014903129657228018,1.5862453143008484,0.2491074338722455
6,Unknown/Uncertain,66,Index_2,0.21065253019332886,0.48485811352729796,Index_R_noEOG,0.46814147233963016,0.9725746631622314,0.3610223642172524,0.0011826887853890837,1.2588191790908287,0.09343951194013946
