epoch,consensus_stage,consensus_stage_name,n_subjects_contributing
4193,2,N2,17
4194,2,N2,17
4195,2,N2,17
4196,0,Awake,17
4197,0,Awake,17
4198,0,Awake,17
4199,0,Awake,17
4200,0,Awake,17
4201,0,Awake,17
4202,0,Awake,17
4203,0,Awake,17
4204,0,Awake,17
4205,0,Awake,17
4206,0,Awake,17
4207,0,Awake,17
4208,0,Awake,17
4209,0,Awake,17
4210,0,Awake,17
4211,0,Awake,17
4212,0,Awake,17
4213,0,Awake,17
4214,0,Awake,17
4215,0,Awake,17
4216,0,Awake,17
4217,0,Awake,17
4218,0,Awake,17
4219,0,Awake,17
4220,0,Awake,17
4221,2,N2,17
4222,2,N2,17
4223,2,N2,17
4224,2,N2,17
4225,0,Awake,17
4226,0,Awake,17
4227,0,Awake,17
4228,0,Awake,17
4229,0,Awake,17
4230,0,Awake,17
4231,0,Awake,17
4232,0,Awake,17
4233,0,Awake,17
4234,0,Awake,17
4235,0,Awake,17
4236,0,Awake,17
4237,0,Awake,17
4238,0,Awake,17
4239,0,Awake,17
4240,0,Awake,17
4241,0,Awake,17
4242,0,Awake,17
4243,0,Awake,17
4244,0,Awake,17
4245,2,N2,17
4246,2,N2,17
4247,2,N2,17
4248,2,N2,17
4249,2,N2,17
4250,2,N2,17
4251,2,N2,17
4252,2,N2,17
4253,2,N2,16
4254,2,N2,16
4255,2,N2,16
4256,2,N2,16
4257,2,N2,16
4258,2,N2,16
4259,2,N2,16
4260,2,N2,16
4261,2,N2,16
4262,0,Awake,16
4263,0,Awake,16
4264,0,Awake,16
4265,0,Awake,16
4266,0,Awake,16
4267,0,Awake,16
4268,0,Awake,16
4269,0,Awake,16
4270,0,Awake,16
4271,0,Awake,16
4272,0,Awake,16
4273,0,Awake,16
4274,0,Awake,16
4275,0,Awake,16
4276,0,Awake,16
4277,0,Awake,16
4278,0,Awake,16
4279,0,Awake,16
4280,0,Awake,16
4281,0,Awake,16
4282,0,Awake,16
4283,0,Awake,16
4284,0,Awake,16
4285,0,Awake,16
4286,4,REM,16
4287,4,REM,16
4288,4,REM,16
4289,0,Awake,16
4290,0,Awake,16
4291,0,Awake,16
4292,0,Awake,16
4293,0,Awake,16
4294,0,Awake,16
4295,0,Awake,16
4296,0,Awake,16
4297,0,Awake,16
4298,0,Awake,16
4299,0,Awake,16
4300,0,Awake,16
4301,0,Awake,16
4302,0,Awake,16
4303,0,Awake,16
4304,0,Awake,16
4305,0,Awake,16
4306,0,Awake,16
4307,0,Awake,16
4308,0,Awake,16
4309,0,Awake,16
4310,0,Awake,16
4311,0,Awake,16
4312,0,Awake,16
4313,0,Awake,16
4314,0,Awake,16
4315,0,Awake,16
4316,0,Awake,16
4317,0,Awake,16
4318,0,Awake,16
4319,0,Awake,16
4320,0,Awake,16
4321,0,Awake,16
4322,0,Awake,16
4323,0,Awake,16
4324,0,Awake,16
4325,0,Awake,16
4326,0,Awake,16
4327,0,Awake,16
4328,0,Awake,16
4329,0,Awake,16
4330,0,Awake,16
4331,0,Awake,16
4332,0,Awake,16
4333,0,Awake,16
4334,0,Awake,16
4335,0,Awake,16
4336,0,Awake,16
4337,0,Awake,16
4338,0,Awake,16
4339,0,Awake,16
4340,0,Awake,16
4341,0,Awake,16
4342,0,Awake,16
4343,0,Awake,16
4344,0,Awake,16
4345,0,Awake,16
4346,0,Awake,16
4347,0,Awake,16
4348,0,Awake,16
4349,0,Awake,16
4350,0,Awake,16
4351,0,Awake,16
4352,0,Awake,16
4353,0,Awake,16
4354,0,Awake,16
4355,0,Awake,16
4356,0,Awake,16
4357,0,Awake,16
4358,0,Awake,16
4359,0,Awake,16
4360,0,Awake,16
4361,0,Awake,16
4362,0,Awake,16
4363,0,Awake,16
4364,0,Awake,16
4365,0,Awake,16
4366,0,Awake,16
4367,0,Awake,16
4368,0,Awake,16
4369,0,Awake,16
4370,0,Awake,16
4371,0,Awake,16
4372,0,Awake,16
4373,0,Awake,16
4374,0,Awake,16
4375,0,Awake,16
4376,0,Awake,16
4377,0,Awake,16
4378,0,Awake,16
4379,0,Awake,16
4380,0,Awake,16
4381,0,Awake,16
4382,0,Awake,16
4383,0,Awake,16
4384,0,Awake,16
4385,0,Awake,16
4386,0,Awake,16
4387,0,Awake,16
4388,0,Awake,16
4389,0,Awake,16
4390,0,Awake,16
4391,0,Awake,16
4392,0,Awake,16
4393,0,Awake,16
4394,0,Awake,16
4395,0,Awake,16
4396,0,Awake,16
4397,0,Awake,16
4398,0,Awake,16
4399,0,Awake,16
4400,0,Awake,16
4401,0,Awake,16
4402,0,Awake,16
4403,0,Awake,16
4404,0,Awake,16
4405,0,Awake,16
4406,0,Awake,16
4407,0,Awake,16
4408,0,Awake,16
4409,0,Awake,16
4410,0,Awake,16
4411,0,Awake,16
4412,0,Awake,16
4413,0,Awake,16
4414,0,Awake,16
4415,0,Awake,16
4416,0,Awake,16
4417,0,Awake,16
4418,0,Awake,16
4419,0,Awake,16
4420,0,Awake,16
4421,0,Awake,16
4422,0,Awake,16
4423,0,Awake,16
4424,0,Awake,16
4425,0,Awake,16
4426,0,Awake,16
4427,0,Awake,16
4428,0,Awake,16
4429,0,Awake,16
4430,0,Awake,16
4431,0,Awake,16
4432,0,Awake,16
4433,0,Awake,16
4434,0,Awake,16
4435,0,Awake,16
4436,0,Awake,16
4437,0,Awake,16
4438,0,Awake,16
4439,0,Awake,16
4440,0,Awake,16
4441,0,Awake,16
4442,0,Awake,16
4443,0,Awake,16
4444,0,Awake,16
4445,0,Awake,16
4446,0,Awake,16
4447,0,Awake,16
4448,0,Awake,16
4449,0,Awake,16
4450,0,Awake,16
4451,0,Awake,16
4452,0,Awake,16
4453,0,Awake,16
4454,0,Awake,16
4455,0,Awake,16
4456,0,Awake,16
4457,0,Awake,16
4458,0,Awake,16
4459,0,Awake,16
4460,0,Awake,16
4461,0,Awake,16
4462,0,Awake,16
4463,0,Awake,16
4464,0,Awake,16
4465,0,Awake,16
4466,0,Awake,16
4467,0,Awake,16
4468,0,Awake,16
4469,0,Awake,16
4470,0,Awake,16
4471,0,Awake,16
4472,0,Awake,16
4473,0,Awake,16
4474,0,Awake,16
4475,0,Awake,16
4476,0,Awake,16
4477,0,Awake,16
4478,0,Awake,16
4479,0,Awake,16
4480,0,Awake,16
4481,0,Awake,16
4482,0,Awake,16
4483,0,Awake,16
4484,0,Awake,16
4485,0,Awake,16
4486,0,Awake,16
4487,0,Awake,16
4488,0,Awake,16
4489,0,Awake,16
4490,0,Awake,16
4491,0,Awake,16
4492,0,Awake,16
4493,0,Awake,16
4494,0,Awake,16
4495,0,Awake,16
4496,0,Awake,16
4497,0,Awake,16
4498,0,Awake,16
4499,0,Awake,16
4500,0,Awake,16
4501,0,Awake,16
4502,0,Awake,16
4503,0,Awake,16
4504,0,Awake,16
4505,0,Awake,16
4506,0,Awake,16
4507,0,Awake,16
4508,0,Awake,16
4509,0,Awake,16
4510,0,Awake,16
4511,0,Awake,16
4512,0,Awake,16
4513,0,Awake,16
4514,0,Awake,16
4515,0,Awake,16
4516,0,Awake,16
4517,0,Awake,16
4518,0,Awake,16
4519,0,Awake,16
4520,0,Awake,16
4521,0,Awake,16
4522,0,Awake,16
4523,0,Awake,16
4524,0,Awake,16
4525,0,Awake,16
4526,0,Awake,16
4527,0,Awake,16
4528,0,Awake,16
4529,0,Awake,16
4530,0,Awake,16
4531,0,Awake,16
4532,0,Awake,16
4533,0,Awake,16
4534,0,Awake,16
4535,0,Awake,16
4536,0,Awake,16
4537,0,Awake,16
4538,0,Awake,16
4539,0,Awake,16
4540,0,Awake,16
4541,0,Awake,16
4542,0,Awake,16
4543,0,Awake,16
4544,0,Awake,16
4545,0,Awake,16
4546,0,Awake,16
4547,0,Awake,16
4548,0,Awake,16
4549,0,Awake,16
4550,0,Awake,16
4551,0,Awake,16
4552,0,Awake,16
4553,0,Awake,16
4554,0,Awake,16
4555,0,Awake,16
4556,0,Awake,16
4557,0,Awake,16
4558,0,Awake,16
4559,0,Awake,16
4560,0,Awake,16
4561,0,Awake,16
4562,0,Awake,16
4563,0,Awake,16
4564,0,Awake,15
4565,0,Awake,15
4566,0,Awake,15
4567,0,Awake,15
4568,0,Awake,15
4569,0,Awake,15
4570,0,Awake,15
4571,0,Awake,15
4572,0,Awake,15
4573,0,Awake,15
4574,0,Awake,15
4575,0,Awake,15
4576,0,Awake,15
4577,0,Awake,15
4578,0,Awake,15
4579,0,Awake,15
4580,0,Awake,15
4581,0,Awake,15
4582,0,Awake,15
4583,0,Awake,15
4584,0,Awake,15
4585,0,Awake,15
4586,0,Awake,15
4587,0,Awake,15
4588,0,Awake,15
4589,0,Awake,15
4590,0,Awake,15
4591,0,Awake,15
4592,0,Awake,15
4593,0,Awake,15
4594,0,Awake,15
4595,0,Awake,15
4596,0,Awake,15
4597,0,Awake,15
4598,0,Awake,15
4599,0,Awake,15
4600,0,Awake,15
4601,0,Awake,15
4602,0,Awake,15
4603,0,Awake,15
4604,0,Awake,15
4605,0,Awake,15
4606,0,Awake,15
4607,0,Awake,15
4608,0,Awake,15
4609,0,Awake,15
4610,0,Awake,15
4611,0,Awake,15
4612,0,Awake,15
4613,0,Awake,15
4614,0,Awake,15
4615,0,Awake,15
4616,0,Awake,15
4617,0,Awake,15
4618,0,Awake,15
4619,0,Awake,15
4620,0,Awake,15
4621,0,Awake,15
4622,0,Awake,14
4623,0,Awake,14
4624,0,Awake,14
4625,0,Awake,14
4626,0,Awake,14
4627,0,Awake,14
4628,0,Awake,14
4629,0,Awake,14
4630,0,Awake,14
4631,0,Awake,14
4632,0,Awake,14
4633,0,Awake,14
4634,0,Awake,14
4635,0,Awake,14
4636,0,Awake,14
4637,0,Awake,14
4638,0,Awake,14
4639,0,Awake,14
4640,0,Awake,14
4641,0,Awake,14
4642,0,Awake,14
4643,0,Awake,14
4644,0,Awake,14
4645,0,Awake,14
4646,0,Awake,14
4647,0,Awake,14
4648,0,Awake,14
4649,0,Awake,14
4650,0,Awake,14
4651,0,Awake,14
4652,0,Awake,14
4653,0,Awake,14
4654,0,Awake,14
4655,0,Awake,14
4656,0,Awake,14
4657,0,Awake,14
4658,0,Awake,14
4659,0,Awake,14
4660,0,Awake,14
4661,0,Awake,14
4662,0,Awake,14
4663,0,Awake,14
4664,0,Awake,14
4665,0,Awake,14
4666,0,Awake,14
4667,0,Awake,14
4668,0,Awake,14
4669,0,Awake,14
4670,0,Awake,14
4671,0,Awake,14
4672,0,Awake,14
4673,0,Awake,14
4674,0,Awake,14
4675,0,Awake,14
4676,0,Awake,14
4677,0,Awake,14
4678,0,Awake,14
4679,0,Awake,14
4680,0,Awake,14
4681,0,Awake,14
4682,0,Awake,14
4683,0,Awake,14
4684,0,Awake,14
4685,0,Awake,14
4686,0,Awake,14
4687,0,Awake,14
4688,0,Awake,14
4689,0,Awake,14
4690,0,Awake,14
4691,0,Awake,14
4692,0,Awake,14
4693,0,Awake,14
4694,0,Awake,14
4695,0,Awake,14
4696,0,Awake,14
4697,0,Awake,14
4698,0,Awake,14
4699,0,Awake,14
4700,0,Awake,14
4701,0,Awake,14
4702,0,Awake,14
4703,0,Awake,14
4704,0,Awake,14
4705,0,Awake,14
4706,0,Awake,14
4707,0,Awake,14
4708,0,Awake,14
4709,0,Awake,14
4710,0,Awake,14
4711,0,Awake,14
4712,0,Awake,14
4713,0,Awake,14
4714,0,Awake,14
4715,0,Awake,14
4716,0,Awake,14
4717,0,Awake,14
4718,0,Awake,14
4719,0,Awake,14
4720,0,Awake,14
4721,0,Awake,14
4722,0,Awake,14
4723,0,Awake,13
4724,0,Awake,13
4725,0,Awake,13
4726,0,Awake,13
4727,0,Awake,13
4728,0,Awake,13
4729,0,Awake,13
4730,0,Awake,13
4731,0,Awake,13
4732,0,Awake,13
4733,0,Awake,13
4734,0,Awake,13
4735,0,Awake,13
4736,0,Awake,13
4737,0,Awake,13
4738,0,Awake,13
4739,0,Awake,13
4740,0,Awake,13
4741,0,Awake,13
4742,0,Awake,13
4743,0,Awake,13
4744,0,Awake,13
4745,0,Awake,13
4746,0,Awake,13
4747,0,Awake,13
4748,0,Awake,13
4749,0,Awake,13
4750,0,Awake,13
4751,0,Awake,13
4752,0,Awake,13
4753,0,Awake,13
4754,0,Awake,13
4755,0,Awake,13
4756,0,Awake,13
4757,0,Awake,13
4758,0,Awake,13
4759,0,Awake,13
4760,0,Awake,13
4761,0,Awake,13
4762,0,Awake,13
4763,0,Awake,13
4764,0,Awake,13
4765,0,Awake,13
4766,0,Awake,13
4767,0,Awake,13
4768,0,Awake,13
4769,0,Awake,13
4770,0,Awake,13
4771,0,Awake,13
4772,0,Awake,13
4773,0,Awake,13
4774,0,Awake,13
4775,0,Awake,13
4776,0,Awake,13
4777,0,Awake,13
4778,0,Awake,13
4779,0,Awake,13
4780,0,Awake,13
4781,0,Awake,13
4782,0,Awake,13
4783,0,Awake,13
4784,0,Awake,13
4785,0,Awake,13
4786,0,Awake,13
4787,0,Awake,13
4788,0,Awake,13
4789,0,Awake,13
4790,0,Awake,13
4791,0,Awake,13
4792,0,Awake,13
4793,0,Awake,13
4794,0,Awake,13
4795,0,Awake,13
4796,0,Awake,13
4797,0,Awake,13
4798,0,Awake,13
4799,0,Awake,13
4800,0,Awake,13
4801,0,Awake,13
4802,0,Awake,13
4803,0,Awake,13
4804,0,Awake,13
4805,0,Awake,13
4806,0,Awake,13
4807,0,Awake,13
4808,0,Awake,13
4809,0,Awake,13
4810,0,Awake,13
4811,0,Awake,13
4812,0,Awake,13
4813,0,Awake,13
4814,0,Awake,13
4815,0,Awake,13
4816,0,Awake,13
4817,0,Awake,13
4818,0,Awake,13
4819,0,Awake,13
4820,0,Awake,13
4821,0,Awake,13
4822,0,Awake,13
4823,0,Awake,13
4824,0,Awake,13
4825,0,Awake,13
4826,0,Awake,13
4827,0,Awake,13
4828,0,Awake,13
4829,0,Awake,13
4830,0,Awake,13
4831,0,Awake,13
4832,0,Awake,13
4833,0,Awake,13
4834,0,Awake,13
4835,0,Awake,13
4836,0,Awake,13
4837,0,Awake,13
4838,0,Awake,13
4839,0,Awake,13
4840,0,Awake,13
4841,0,Awake,13
4842,0,Awake,13
4843,0,Awake,13
4844,0,Awake,13
4845,0,Awake,13
4846,0,Awake,13
4847,0,Awake,13
4848,0,Awake,13
4849,0,Awake,13
4850,0,Awake,13
4851,0,Awake,13
4852,2,N2,13
4853,2,N2,13
4854,0,Awake,13
4855,0,Awake,13
4856,0,Awake,13
4857,0,Awake,13
4858,1,N1,13
4859,2,N2,13
4860,2,N2,13
4861,2,N2,13
4862,2,N2,13
4863,2,N2,13
4864,2,N2,13
4865,2,N2,13
4866,2,N2,13
4867,2,N2,13
4868,2,N2,13
4869,0,Awake,13
4870,0,Awake,13
4871,0,Awake,13
4872,0,Awake,13
4873,0,Awake,13
4874,2,N2,13
4875,0,Awake,13
4876,0,Awake,13
4877,0,Awake,13
4878,0,Awake,13
4879,0,Awake,13
4880,0,Awake,13
4881,0,Awake,13
4882,0,Awake,13
4883,0,Awake,13
4884,0,Awake,13
4885,0,Awake,13
4886,0,Awake,13
4887,0,Awake,13
4888,0,Awake,13
4889,1,N1,13
4890,0,Awake,13
4891,0,Awake,13
4892,0,Awake,13
4893,0,Awake,13
4894,0,Awake,13
4895,0,Awake,13
4896,0,Awake,13
4897,0,Awake,13
4898,0,Awake,13
4899,0,Awake,13
4900,0,Awake,13
4901,0,Awake,13
4902,0,Awake,13
4903,0,Awake,13
4904,0,Awake,13
4905,0,Awake,13
4906,0,Awake,13
4907,0,Awake,13
4908,0,Awake,13
4909,0,Awake,13
4910,0,Awake,13
4911,0,Awake,13
4912,0,Awake,13
4913,0,Awake,13
4914,0,Awake,13
4915,0,Awake,13
4916,0,Awake,13
4917,0,Awake,13
4918,0,Awake,13
4919,0,Awake,13
4920,0,Awake,13
4921,0,Awake,13
4922,0,Awake,13
4923,0,Awake,13
4924,0,Awake,13
4925,0,Awake,13
4926,0,Awake,13
4927,0,Awake,13
4928,0,Awake,13
4929,0,Awake,13
4930,0,Awake,13
4931,0,Awake,13
4932,0,Awake,13
4933,0,Awake,13
4934,0,Awake,13
4935,0,Awake,13
4936,0,Awake,13
4937,0,Awake,13
4938,0,Awake,13
4939,0,Awake,13
4940,0,Awake,13
4941,0,Awake,13
4942,0,Awake,13
4943,0,Awake,13
4944,0,Awake,13
4945,0,Awake,13
4946,0,Awake,13
4947,0,Awake,13
4948,0,Awake,13
4949,0,Awake,13
4950,0,Awake,13
4951,0,Awake,13
4952,0,Awake,13
4953,0,Awake,13
4954,0,Awake,13
4955,0,Awake,13
4956,0,Awake,13
4957,0,Awake,13
4958,0,Awake,13
4959,0,Awake,13
4960,0,Awake,13
4961,0,Awake,13
4962,0,Awake,13
4963,0,Awake,13
4964,0,Awake,13
4965,0,Awake,13
4966,0,Awake,13
4967,0,Awake,13
4968,0,Awake,13
4969,0,Awake,13
4970,0,Awake,13
4971,0,Awake,13
4972,0,Awake,13
4973,0,Awake,13
4974,0,Awake,13
4975,0,Awake,13
4976,0,Awake,13
4977,0,Awake,13
4978,0,Awake,13
4979,0,Awake,13
4980,0,Awake,13
4981,0,Awake,13
4982,0,Awake,13
4983,0,Awake,13
4984,0,Awake,13
4985,0,Awake,13
4986,0,Awake,13
4987,0,Awake,13
4988,0,Awake,13
4989,0,Awake,13
4990,0,Awake,13
4991,0,Awake,13
4992,0,Awake,13
4993,0,Awake,12
4994,0,Awake,12
4995,0,Awake,12
4996,0,Awake,12
4997,0,Awake,12
4998,0,Awake,12
4999,0,Awake,12
5000,0,Awake,12
5001,0,Awake,12
5002,0,Awake,12
5003,0,Awake,12
5004,0,Awake,12
5005,0,Awake,12
5006,0,Awake,12
5007,0,Awake,12
5008,0,Awake,12
5009,0,Awake,12
5010,0,Awake,12
5011,0,Awake,12
5012,0,Awake,12
5013,0,Awake,12
5014,0,Awake,12
5015,0,Awake,12
5016,0,Awake,12
5017,0,Awake,12
5018,0,Awake,12
5019,0,Awake,12
5020,0,Awake,12
5021,0,Awake,12
5022,0,Awake,12
5023,0,Awake,12
5024,0,Awake,12
5025,0,Awake,12
5026,0,Awake,12
5027,0,Awake,12
5028,0,Awake,12
5029,0,Awake,12
5030,0,Awake,12
5031,0,Awake,12
5032,0,Awake,12
5033,0,Awake,12
5034,0,Awake,12
5035,0,Awake,12
5036,0,Awake,12
5037,0,Awake,12
5038,0,Awake,12
5039,0,Awake,12
5040,0,Awake,12
5041,0,Awake,12
5042,0,Awake,12
5043,0,Awake,12
5044,0,Awake,12
5045,0,Awake,12
5046,0,Awake,12
5047,0,Awake,12
5048,0,Awake,12
5049,0,Awake,12
5050,0,Awake,12
5051,0,Awake,12
5052,0,Awake,12
5053,0,Awake,12
5054,0,Awake,12
5055,0,Awake,12
5056,0,Awake,12
5057,0,Awake,12
5058,0,Awake,12
5059,0,Awake,12
5060,0,Awake,12
5061,0,Awake,12
5062,0,Awake,12
5063,0,Awake,12
5064,0,Awake,12
5065,0,Awake,12
5066,0,Awake,12
5067,0,Awake,12
5068,0,Awake,12
5069,0,Awake,12
5070,0,Awake,12
5071,0,Awake,12
5072,0,Awake,12
5073,0,Awake,12
5074,0,Awake,12
5075,0,Awake,12
5076,0,Awake,12
5077,0,Awake,12
5078,0,Awake,12
5079,0,Awake,12
5080,0,Awake,12
5081,0,Awake,12
5082,0,Awake,12
5083,0,Awake,12
5084,0,Awake,12
5085,0,Awake,11
5086,0,Awake,11
5087,0,Awake,10
5088,0,Awake,10
5089,0,Awake,10
5090,0,Awake,10
5091,0,Awake,10
5092,0,Awake,10
5093,0,Awake,10
5094,0,Awake,10
5095,0,Awake,10
5096,0,Awake,10
5097,0,Awake,10
5098,0,Awake,10
5099,0,Awake,10
5100,0,Awake,10
5101,0,Awake,10
5102,0,Awake,10
5103,0,Awake,10
5104,0,Awake,10
5105,0,Awake,10
5106,0,Awake,10
5107,0,Awake,10
5108,0,Awake,10
5109,0,Awake,10
5110,0,Awake,10
5111,0,Awake,10
5112,0,Awake,10
5113,0,Awake,10
5114,0,Awake,10
5115,0,Awake,10
5116,0,Awake,10
5117,0,Awake,10
5118,0,Awake,10
5119,0,Awake,10
5120,0,Awake,10
5121,0,Awake,10
5122,0,Awake,10
5123,0,Awake,10
5124,0,Awake,10
5125,0,Awake,10
5126,0,Awake,10
5127,0,Awake,10
5128,0,Awake,10
5129,0,Awake,10
5130,0,Awake,10
5131,0,Awake,10
5132,0,Awake,10
5133,0,Awake,10
5134,0,Awake,10
5135,0,Awake,10
5136,0,Awake,10
5137,0,Awake,10
5138,0,Awake,10
5139,0,Awake,10
5140,0,Awake,10
5141,0,Awake,10
5142,0,Awake,10
5143,0,Awake,10
5144,0,Awake,10
5145,0,Awake,10
5146,0,Awake,10
5147,0,Awake,10
5148,0,Awake,10
5149,0,Awake,10
5150,0,Awake,10
5151,0,Awake,10
5152,0,Awake,10
5153,0,Awake,10
5154,0,Awake,10
5155,0,Awake,10
5156,0,Awake,10
5157,0,Awake,10
5158,0,Awake,10
5159,0,Awake,10
5160,0,Awake,10
5161,0,Awake,10
5162,0,Awake,10
5163,0,Awake,10
5164,0,Awake,10
5165,0,Awake,10
5166,0,Awake,10
5167,0,Awake,10
5168,0,Awake,10
5169,0,Awake,10
5170,0,Awake,9
5171,0,Awake,9
5172,0,Awake,9
5173,0,Awake,9
5174,0,Awake,9
5175,0,Awake,9
5176,0,Awake,9
5177,0,Awake,9
5178,0,Awake,9
5179,0,Awake,9
5180,0,Awake,9
5181,0,Awake,9
5182,0,Awake,9
5183,0,Awake,9
5184,0,Awake,9
5185,0,Awake,9
5186,0,Awake,9
5187,0,Awake,9
5188,0,Awake,9
5189,0,Awake,9
5190,0,Awake,9
5191,0,Awake,9
5192,0,Awake,9
5193,0,Awake,9
5194,0,Awake,9
5195,0,Awake,9
5196,0,Awake,9
5197,0,Awake,9
5198,0,Awake,9
5199,0,Awake,9
5200,0,Awake,9
5201,0,Awake,9
5202,0,Awake,9
5203,0,Awake,9
5204,0,Awake,9
5205,0,Awake,9
5206,0,Awake,9
5207,0,Awake,9
5208,0,Awake,9
5209,0,Awake,9
5210,0,Awake,9
5211,0,Awake,8
5212,0,Awake,8
5213,0,Awake,8
5214,0,Awake,8
5215,0,Awake,8
5216,0,Awake,8
5217,0,Awake,8
5218,0,Awake,8
5219,0,Awake,8
5220,0,Awake,8
5221,0,Awake,8
5222,0,Awake,8
5223,0,Awake,8
5224,0,Awake,8
5225,0,Awake,8
5226,0,Awake,8
5227,0,Awake,8
5228,0,Awake,8
5229,0,Awake,8
5230,0,Awake,8
5231,0,Awake,8
5232,0,Awake,8
5233,0,Awake,8
5234,0,Awake,8
5235,0,Awake,8
5236,0,Awake,8
5237,0,Awake,8
5238,0,Awake,8
5239,0,Awake,8
5240,0,Awake,8
5241,0,Awake,8
5242,0,Awake,8
5243,0,Awake,8
5244,0,Awake,8
5245,0,Awake,8
5246,0,Awake,8
5247,0,Awake,8
5248,0,Awake,8
5249,0,Awake,8
5250,0,Awake,8
5251,0,Awake,8
5252,0,Awake,8
5253,0,Awake,8
5254,0,Awake,8
5255,0,Awake,8
5256,0,Awake,8
5257,0,Awake,8
5258,0,Awake,8
5259,0,Awake,8
5260,0,Awake,8
5261,0,Awake,8
5262,0,Awake,8
5263,0,Awake,8
5264,0,Awake,8
5265,0,Awake,8
5266,0,Awake,8
5267,0,Awake,8
5268,0,Awake,8
5269,0,Awake,8
5270,0,Awake,8
5271,0,Awake,8
5272,0,Awake,8
5273,0,Awake,8
5274,0,Awake,7
5275,0,Awake,7
5276,0,Awake,7
5277,0,Awake,7
5278,0,Awake,7
5279,0,Awake,7
5280,0,Awake,7
5281,0,Awake,7
5282,0,Awake,7
5283,0,Awake,7
5284,0,Awake,7
5285,0,Awake,7
5286,0,Awake,7
5287,0,Awake,7
5288,0,Awake,7
5289,0,Awake,7
5290,0,Awake,7
5291,0,Awake,7
5292,0,Awake,7
5293,0,Awake,7
5294,0,Awake,7
5295,0,Awake,7
5296,0,Awake,7
5297,0,Awake,7
5298,0,Awake,7
5299,0,Awake,7
5300,0,Awake,7
5301,0,Awake,7
5302,0,Awake,7
5303,0,Awake,7
5304,0,Awake,7
5305,0,Awake,7
5306,0,Awake,7
5307,0,Awake,7
5308,0,Awake,7
5309,0,Awake,7
5310,0,Awake,7
5311,0,Awake,7
5312,0,Awake,7
5313,0,Awake,7
5314,0,Awake,7
5315,0,Awake,7
5316,0,Awake,7
5317,0,Awake,7
5318,0,Awake,7
5319,0,Awake,7
5320,0,Awake,7
5321,0,Awake,7
5322,0,Awake,7
5323,0,Awake,7
5324,0,Awake,7
5325,0,Awake,7
5326,0,Awake,7
5327,0,Awake,7
5328,0,Awake,7
5329,0,Awake,7
5330,0,Awake,7
5331,0,Awake,7
5332,0,Awake,7
5333,0,Awake,7
5334,0,Awake,7
5335,0,Awake,7
5336,0,Awake,7
5337,0,Awake,7
5338,0,Awake,7
5339,0,Awake,7
5340,0,Awake,7
5341,0,Awake,7
5342,0,Awake,7
5343,0,Awake,7
5344,0,Awake,7
5345,0,Awake,7
5346,0,Awake,7
5347,0,Awake,7
5348,0,Awake,7
5349,0,Awake,7
5350,0,Awake,7
5351,0,Awake,7
5352,0,Awake,7
5353,0,Awake,7
5354,0,Awake,7
5355,0,Awake,7
5356,0,Awake,7
5357,0,Awake,7
5358,0,Awake,7
5359,0,Awake,7
5360,0,Awake,7
5361,0,Awake,7
5362,0,Awake,7
5363,0,Awake,7
5364,0,Awake,7
5365,0,Awake,7
5366,0,Awake,7
5367,0,Awake,7
5368,0,Awake,7
5369,0,Awake,7
5370,0,Awake,7
5371,0,Awake,7
5372,0,Awake,7
5373,0,Awake,7
5374,0,Awake,7
5375,0,Awake,7
5376,0,Awake,7
5377,0,Awake,7
5378,0,Awake,7
5379,0,Awake,7
5380,0,Awake,7
5381,0,Awake,7
5382,0,Awake,7
5383,0,Awake,7
5384,0,Awake,7
5385,0,Awake,7
5386,0,Awake,7
5387,0,Awake,7
5388,0,Awake,7
5389,0,Awake,7
5390,0,Awake,7
5391,0,Awake,7
5392,0,Awake,7
5393,0,Awake,7
5394,0,Awake,7
5395,0,Awake,7
5396,0,Awake,7
5397,0,Awake,7
5398,0,Awake,7
5399,0,Awake,7
5400,0,Awake,7
5401,0,Awake,7
5402,0,Awake,7
5403,0,Awake,7
5404,0,Awake,7
5405,0,Awake,7
5406,0,Awake,7
5407,0,Awake,7
5408,0,Awake,7
5409,0,Awake,7
5410,0,Awake,7
5411,0,Awake,7
5412,0,Awake,7
5413,0,Awake,7
5414,0,Awake,7
5415,0,Awake,7
5416,0,Awake,7
5417,0,Awake,7
5418,0,Awake,7
5419,0,Awake,7
5420,0,Awake,7
5421,0,Awake,7
5422,0,Awake,7
5423,0,Awake,7
5424,0,Awake,7
5425,0,Awake,7
5426,0,Awake,7
5427,0,Awake,7
5428,0,Awake,7
5429,0,Awake,7
5430,0,Awake,7
5431,0,Awake,7
5432,0,Awake,7
5433,0,Awake,7
5434,0,Awake,7
5435,0,Awake,7
5436,0,Awake,7
5437,0,Awake,7
5438,0,Awake,7
5439,0,Awake,7
5440,0,Awake,7
5441,0,Awake,7
5442,0,Awake,7
5443,0,Awake,7
5444,0,Awake,7
5445,0,Awake,7
5446,0,Awake,7
5447,0,Awake,7
5448,0,Awake,7
5449,0,Awake,7
5450,0,Awake,7
5451,0,Awake,7
5452,0,Awake,7
5453,0,Awake,7
5454,0,Awake,7
5455,0,Awake,7
5456,0,Awake,7
5457,0,Awake,7
5458,0,Awake,7
5459,0,Awake,7
5460,0,Awake,7
5461,0,Awake,7
5462,0,Awake,7
5463,0,Awake,7
5464,0,Awake,7
5465,0,Awake,7
